,Document ID,Annotator,Inception Project,Finished Annotation,Corpus,split
936,EXP-1988-09-16-a-i0240,mehrmann,impresso-newsagencies: FR,True,fr,train
937,EXP-1989-02-02-a-i0315,mehrmann,impresso-newsagencies: FR,True,fr,dev
938,EXP-1989-07-28-a-i0314,mehrmann,impresso-newsagencies: FR,True,fr,train
939,EXP-1990-04-17-a-i0465,mehrmann,impresso-newsagencies: FR,True,fr,train
940,EXP-1990-10-22-a-i0336,mehrmann,impresso-newsagencies: FR,True,fr,train
941,EXP-1991-04-23-a-i0059,mehrmann,impresso-newsagencies: FR,True,fr,train
942,EXP-1991-04-24-a-i0064,mehrmann,impresso-newsagencies: FR,True,fr,train
943,EXP-1991-07-02-a-i0038,mehrmann,impresso-newsagencies: FR,True,fr,train
944,EXP-1992-02-01-a-i0046,mehrmann,impresso-newsagencies: FR,True,fr,train
945,EXP-1994-06-16-a-i0020,mehrmann,impresso-newsagencies: FR,True,fr,train
946,EXP-1995-01-15-a-i0072,mehrmann,impresso-newsagencies: FR,True,fr,train
947,EXP-1995-01-19-a-i0053,mehrmann,impresso-newsagencies: FR,True,fr,train
948,EXP-1995-06-26-a-i0336,mehrmann,impresso-newsagencies: FR,True,fr,train
949,EXP-1996-06-08-a-i0040,mehrmann,impresso-newsagencies: FR,True,fr,train
950,EXP-1996-08-26-a-i0082,mehrmann,impresso-newsagencies: FR,True,fr,train
951,EXP-1997-12-11-a-i0145,mehrmann,impresso-newsagencies: FR,True,fr,train
952,EXP-1998-01-10-a-i0141,mehrmann,impresso-newsagencies: FR,True,fr,train
953,EXP-1998-03-02-a-i0147,mehrmann,impresso-newsagencies: FR,True,fr,train
954,EXP-1998-05-04-a-i0164,mehrmann,impresso-newsagencies: FR,True,fr,train
955,EXP-1998-05-19-a-i0136,mehrmann,impresso-newsagencies: FR,True,fr,test
956,EXP-1999-04-24-a-i0161,mehrmann,impresso-newsagencies: FR,True,fr,train
957,EXP-1999-06-03-a-i0122,mehrmann,impresso-newsagencies: FR,True,fr,dev
958,EXP-1999-12-16-a-i0110,mehrmann,impresso-newsagencies: FR,True,fr,train
959,GAV-1855-11-04-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
960,GAV-1860-01-26-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
961,GAV-1862-11-30-a-i0017,lmarxen,impresso-newsagencies: FR,True,fr,train
962,GAV-1870-09-28-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
963,GAV-1877-11-25-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,dev
964,GAV-1882-09-02-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,dev
965,GAV-1883-09-22-a-i0033,lmarxen,impresso-newsagencies: FR,True,fr,train
966,GDL-1840-06-16-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,test
967,GDL-1841-07-27-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,test
968,GDL-1841-09-28-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,dev
969,GDL-1843-09-08-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,train
970,GDL-1844-09-24-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,dev
971,GDL-1846-08-25-a-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
972,GDL-1846-10-02-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,train
973,GDL-1846-10-02-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,train
974,GDL-1853-12-06-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,train
975,GDL-1855-03-29-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,train
976,GDL-1856-12-23-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,dev
977,GDL-1857-03-10-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,train
978,GDL-1859-04-25-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,train
979,GDL-1860-06-02-a-i0035,lmarxen,impresso-newsagencies: FR,True,fr,train
980,GDL-1863-03-24-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,train
981,GDL-1866-06-21-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,dev
982,GDL-1870-04-30-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
983,GDL-1871-10-27-a-i0046,lmarxen,impresso-newsagencies: FR,True,fr,train
984,GDL-1873-10-15-a-i0026,lmarxen,impresso-newsagencies: FR,True,fr,train
985,GDL-1874-01-08-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,train
986,GDL-1877-05-15-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,test
987,GDL-1877-07-19-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
988,GDL-1880-05-25-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,train
989,GDL-1880-08-12-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
990,GDL-1880-09-30-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
991,GDL-1882-02-15-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
992,GDL-1883-02-01-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,train
993,GDL-1884-05-02-a-i0035,lmarxen,impresso-newsagencies: FR,True,fr,train
994,GDL-1887-01-08-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
995,GDL-1888-04-04-a-i0001,lmarxen,impresso-newsagencies: FR,True,fr,train
996,GDL-1889-07-18-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,test
997,GDL-1889-08-12-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
998,GDL-1891-09-23-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,dev
999,GDL-1891-12-29-a-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
1000,GDL-1892-12-13-a-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
1001,GDL-1894-03-01-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,test
1002,GDL-1894-06-18-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,dev
1003,GDL-1899-04-22-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
1004,GDL-1899-09-29-a-i0017,lmarxen,impresso-newsagencies: FR,True,fr,train
1005,GDL-1900-04-19-a-i0027,lmarxen,impresso-newsagencies: FR,True,fr,train
1006,GDL-1901-09-06-a-i0090,lmarxen,impresso-newsagencies: FR,True,fr,dev
1007,GDL-1902-12-01-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,train
1008,GDL-1903-07-18-a-i0025,lmarxen,impresso-newsagencies: FR,True,fr,train
1009,GDL-1905-01-04-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,dev
1010,GDL-1907-06-12-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,train
1011,GDL-1908-04-18-a-i0066,lmarxen,impresso-newsagencies: FR,True,fr,train
1012,GDL-1908-12-22-a-i0026,lmarxen,impresso-newsagencies: FR,True,fr,train
1013,GDL-1909-03-25-a-i0064,lmarxen,impresso-newsagencies: FR,True,fr,train
1014,GDL-1909-08-07-a-i0099,lmarxen,impresso-newsagencies: FR,True,fr,dev
1015,GDL-1910-05-03-a-i0058,lmarxen,impresso-newsagencies: FR,True,fr,train
1016,GDL-1911-05-09-a-i0004,lmarxen,impresso-newsagencies: FR,True,fr,train
1017,GDL-1913-12-03-a-i0054,lmarxen,impresso-newsagencies: FR,True,fr,train
1018,GDL-1914-08-11-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
1019,GDL-1915-03-20-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,dev
1020,GDL-1915-04-01-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,train
1021,GDL-1916-08-09-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
1022,GDL-1916-11-25-a-i0025,lmarxen,impresso-newsagencies: FR,True,fr,train
1023,GDL-1917-01-17-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
1024,GDL-1917-06-24-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
1025,GDL-1917-08-05-a-i0091,lmarxen,impresso-newsagencies: FR,True,fr,train
1026,GDL-1917-08-15-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,dev
1027,GDL-1918-01-06-a-i0006,lmarxen,impresso-newsagencies: FR,True,fr,train
1028,GDL-1918-03-28-a-i0102,lmarxen,impresso-newsagencies: FR,True,fr,dev
1029,GDL-1919-05-05-a-i0085,lmarxen,impresso-newsagencies: FR,True,fr,train
1030,GDL-1919-12-13-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
1031,GDL-1920-04-15-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
1032,GDL-1922-01-06-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,train
1033,GDL-1923-03-11-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,train
1034,GDL-1923-06-06-a-i0076,lmarxen,impresso-newsagencies: FR,True,fr,train
1035,GDL-1924-02-16-a-i0027,lmarxen,impresso-newsagencies: FR,True,fr,test
1036,GDL-1928-03-16-a-i0097,lmarxen,impresso-newsagencies: FR,True,fr,test
1037,GDL-1929-04-11-a-i0001,lmarxen,impresso-newsagencies: FR,True,fr,train
1038,GDL-1930-02-24-a-i0068,lmarxen,impresso-newsagencies: FR,True,fr,train
1039,GDL-1930-07-02-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,train
1040,GDL-1933-11-22-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,train
1041,GDL-1934-12-14-a-i0024,lmarxen,impresso-newsagencies: FR,True,fr,train
1042,GDL-1935-05-04-a-i0081,lmarxen,impresso-newsagencies: FR,True,fr,train
1043,GDL-1936-07-11-a-i0049,lmarxen,impresso-newsagencies: FR,True,fr,train
1044,GDL-1937-10-12-a-i0115,lmarxen,impresso-newsagencies: FR,True,fr,train
1045,GDL-1937-10-14-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,dev
1046,GDL-1937-11-04-a-i0060,lmarxen,impresso-newsagencies: FR,True,fr,train
1047,GDL-1938-01-05-a-i0083,lmarxen,impresso-newsagencies: FR,True,fr,test
1048,GDL-1938-01-07-a-i0079,lmarxen,impresso-newsagencies: FR,True,fr,train
1049,GDL-1938-04-01-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,dev
1050,GDL-1938-06-25-a-i0083,lmarxen,impresso-newsagencies: FR,True,fr,train
1051,GDL-1938-11-17-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
1052,GDL-1938-12-27-a-i0044,lmarxen,impresso-newsagencies: FR,True,fr,dev
1053,GDL-1939-03-28-a-i0095,lmarxen,impresso-newsagencies: FR,True,fr,test
1054,GDL-1940-05-05-a-i0062,lmarxen,impresso-newsagencies: FR,True,fr,train
1055,GDL-1940-07-19-a-i0091,lmarxen,impresso-newsagencies: FR,True,fr,train
1056,GDL-1941-01-31-a-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
1057,GDL-1942-02-25-a-i0101,lmarxen,impresso-newsagencies: FR,True,fr,train
1058,GDL-1942-06-13-a-i0074,lmarxen,impresso-newsagencies: FR,True,fr,train
1059,GDL-1943-05-28-a-i0070,lmarxen,impresso-newsagencies: FR,True,fr,train
1060,GDL-1944-05-19-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,test
1061,GDL-1944-09-22-a-i0050,lmarxen,impresso-newsagencies: FR,True,fr,train
1062,GDL-1944-11-07-a-i0079,lmarxen,impresso-newsagencies: FR,True,fr,train
1063,GDL-1945-12-12-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,train
1064,GDL-1946-03-04-a-i0114,lmarxen,impresso-newsagencies: FR,True,fr,train
1065,GDL-1946-06-13-a-i0128,lmarxen,impresso-newsagencies: FR,True,fr,train
1066,GDL-1946-06-17-a-i0093,lmarxen,impresso-newsagencies: FR,True,fr,test
1067,GDL-1948-06-24-a-i0144,lmarxen,impresso-newsagencies: FR,True,fr,train
1068,GDL-1952-04-17-a-i0126,lmarxen,impresso-newsagencies: FR,True,fr,train
1069,GDL-1955-04-12-a-i0090,lmarxen,impresso-newsagencies: FR,True,fr,train
1070,GDL-1955-05-02-a-i0095,lmarxen,impresso-newsagencies: FR,True,fr,train
1071,GDL-1956-08-04-a-i0006,lmarxen,impresso-newsagencies: FR,True,fr,train
1072,GDL-1956-09-15-a-i0117,lmarxen,impresso-newsagencies: FR,True,fr,dev
1073,GDL-1957-02-25-a-i0119,lmarxen,impresso-newsagencies: FR,True,fr,train
1074,GDL-1958-02-26-a-i0157,lmarxen,impresso-newsagencies: FR,True,fr,train
1075,GDL-1958-07-26-a-i0007,lmarxen,impresso-newsagencies: FR,True,fr,dev
1076,GDL-1960-02-13-a-i0313,lmarxen,impresso-newsagencies: FR,True,fr,train
1077,GDL-1964-02-06-a-i0160,lmarxen,impresso-newsagencies: FR,True,fr,dev
1078,GDL-1965-04-13-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,train
1079,GDL-1965-08-06-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,train
1080,GDL-1965-10-27-a-i0140,lmarxen,impresso-newsagencies: FR,True,fr,train
1081,GDL-1965-12-20-a-i0125,lmarxen,impresso-newsagencies: FR,True,fr,train
1082,GDL-1967-03-23-a-i0154,lmarxen,impresso-newsagencies: FR,True,fr,train
1083,GDL-1968-09-17-a-i0130,lmarxen,impresso-newsagencies: FR,True,fr,train
1084,GDL-1968-10-05-a-i0154,lmarxen,impresso-newsagencies: FR,True,fr,train
1085,GDL-1969-01-17-a-i0116,lmarxen,impresso-newsagencies: FR,True,fr,train
1086,GDL-1970-03-24-a-i0045,lmarxen,impresso-newsagencies: FR,True,fr,train
1087,GDL-1970-04-13-a-i0081,lmarxen,impresso-newsagencies: FR,True,fr,train
1088,GDL-1970-07-08-a-i0182,lmarxen,impresso-newsagencies: FR,True,fr,train
1089,GDL-1970-08-05-a-i0126,lmarxen,impresso-newsagencies: FR,True,fr,train
1090,GDL-1971-11-23-a-i0123,lmarxen,impresso-newsagencies: FR,True,fr,train
1091,GDL-1974-01-09-a-i0147,lmarxen,impresso-newsagencies: FR,True,fr,train
1092,GDL-1975-01-17-a-i0110,lmarxen,impresso-newsagencies: FR,True,fr,train
1093,GDL-1975-05-15-a-i0081,lmarxen,impresso-newsagencies: FR,True,fr,train
1094,GDL-1976-02-28-a-i0068,lmarxen,impresso-newsagencies: FR,True,fr,train
1095,GDL-1976-11-27-a-i0049,lmarxen,impresso-newsagencies: FR,True,fr,test
1096,GDL-1977-01-17-a-i0050,lmarxen,impresso-newsagencies: FR,True,fr,train
1097,GDL-1977-12-27-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,test
1098,GDL-1978-12-02-a-i0099,lmarxen,impresso-newsagencies: FR,True,fr,dev
1099,GDL-1979-03-01-a-i0140,lmarxen,impresso-newsagencies: FR,True,fr,dev
1100,GDL-1979-12-06-a-i0194,lmarxen,impresso-newsagencies: FR,True,fr,train
1101,GDL-1981-01-10-a-i0085,lmarxen,impresso-newsagencies: FR,True,fr,train
1102,GDL-1981-07-20-a-i0100,lmarxen,impresso-newsagencies: FR,True,fr,train
1103,GDL-1981-11-09-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
1104,GDL-1982-08-10-a-i0092,lmarxen,impresso-newsagencies: FR,True,fr,train
1105,GDL-1982-12-21-a-i0101,lmarxen,impresso-newsagencies: FR,True,fr,train
1106,GDL-1983-06-25-a-i0104,lmarxen,impresso-newsagencies: FR,True,fr,test
1107,GDL-1983-08-27-a-i0095,lmarxen,impresso-newsagencies: FR,True,fr,train
1108,GDL-1983-09-21-a-i0097,lmarxen,impresso-newsagencies: FR,True,fr,train
1109,GDL-1984-02-29-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,train
1110,GDL-1984-07-17-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
1111,GDL-1986-03-06-a-i0148,lmarxen,impresso-newsagencies: FR,True,fr,train
1112,GDL-1987-09-25-a-i0157,lmarxen,impresso-newsagencies: FR,True,fr,dev
1113,GDL-1987-11-09-a-i0129,lmarxen,impresso-newsagencies: FR,True,fr,dev
1114,GDL-1987-11-16-a-i0040,lmarxen,impresso-newsagencies: FR,True,fr,train
1115,GDL-1988-04-12-a-i0021,lmarxen,impresso-newsagencies: FR,True,fr,train
1116,GDL-1988-06-15-a-i0053,lmarxen,impresso-newsagencies: FR,True,fr,train
1117,GDL-1988-11-08-a-i0086,lmarxen,impresso-newsagencies: FR,True,fr,train
1118,GDL-1989-04-12-a-i0056,lmarxen,impresso-newsagencies: FR,True,fr,train
1119,GDL-1989-04-17-a-i0171,lmarxen,impresso-newsagencies: FR,True,fr,train
1120,GDL-1989-06-28-a-i0201,lmarxen,impresso-newsagencies: FR,True,fr,train
1121,GDL-1990-08-07-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
1122,GDL-1990-10-20-a-i0036,lmarxen,impresso-newsagencies: FR,True,fr,train
1123,GDL-1991-08-21-a-i0101,lmarxen,impresso-newsagencies: FR,True,fr,train
1124,GDL-1991-10-29-a-i0034,lmarxen,impresso-newsagencies: FR,True,fr,train
1125,GDL-1992-02-14-a-i0109,lmarxen,impresso-newsagencies: FR,True,fr,train
1126,GDL-1992-02-15-a-i0048,lmarxen,impresso-newsagencies: FR,True,fr,train
1127,GDL-1995-05-23-a-i0222,lmarxen,impresso-newsagencies: FR,True,fr,train
1128,GDL-1996-06-26-a-i0188,lmarxen,impresso-newsagencies: FR,True,fr,dev
1129,GDL-1996-08-24-a-i0105,lmarxen,impresso-newsagencies: FR,True,fr,train
1130,GDL-1997-02-11-a-i0109,lmarxen,impresso-newsagencies: FR,True,fr,train
1131,GDL-1997-03-12-a-i0163,lmarxen,impresso-newsagencies: FR,True,fr,train
1132,GDL-1997-07-16-a-i0117,lmarxen,impresso-newsagencies: FR,True,fr,train
1133,GDL-1997-08-25-a-i0062,lmarxen,impresso-newsagencies: FR,True,fr,train
1134,GDL-1998-01-13-a-i0115,lmarxen,impresso-newsagencies: FR,True,fr,train
1135,IMP-1883-09-09-a-i0072,lmarxen,impresso-newsagencies: FR,True,fr,train
1136,IMP-1885-02-28-a-i0047,lmarxen,impresso-newsagencies: FR,True,fr,train
1137,IMP-1885-07-12-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
1138,IMP-1885-09-13-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,test
1139,IMP-1886-06-19-a-i0064,lmarxen,impresso-newsagencies: FR,True,fr,test
1140,IMP-1889-01-20-a-i0068,lmarxen,impresso-newsagencies: FR,True,fr,train
1141,IMP-1889-08-06-a-i0044,lmarxen,impresso-newsagencies: FR,True,fr,dev
1142,IMP-1889-08-10-a-i0047,lmarxen,impresso-newsagencies: FR,True,fr,train
1143,IMP-1890-08-01-a-i0027,lmarxen,impresso-newsagencies: FR,True,fr,test
1144,IMP-1891-02-01-a-i0008,lmarxen,impresso-newsagencies: FR,True,fr,train
1145,IMP-1891-05-19-a-i0049,lmarxen,impresso-newsagencies: FR,True,fr,train
1146,IMP-1892-01-07-a-i0051,lmarxen,impresso-newsagencies: FR,True,fr,test
1147,IMP-1892-03-30-a-i0060,lmarxen,impresso-newsagencies: FR,True,fr,train
1148,IMP-1892-08-31-a-i0051,lmarxen,impresso-newsagencies: FR,True,fr,train
1149,IMP-1892-09-08-a-i0048,lmarxen,impresso-newsagencies: FR,True,fr,train
1150,IMP-1892-12-03-a-i0077,lmarxen,impresso-newsagencies: FR,True,fr,test
1151,IMP-1893-03-22-a-i0061,lmarxen,impresso-newsagencies: FR,True,fr,train
1152,IMP-1895-05-18-a-i0037,lmarxen,impresso-newsagencies: FR,True,fr,train
1153,IMP-1896-05-09-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
1154,IMP-1896-09-06-a-i0035,lmarxen,impresso-newsagencies: FR,True,fr,train
1155,IMP-1896-12-11-a-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
1156,IMP-1897-05-04-a-i0050,lmarxen,impresso-newsagencies: FR,True,fr,train
1157,IMP-1898-06-24-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,dev
1158,IMP-1898-12-01-a-i0037,lmarxen,impresso-newsagencies: FR,True,fr,dev
1159,IMP-1899-06-23-a-i0036,lmarxen,impresso-newsagencies: FR,True,fr,test
1160,IMP-1899-08-08-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
1161,IMP-1899-10-22-a-i0031,lmarxen,impresso-newsagencies: FR,True,fr,train
1162,IMP-1899-11-14-a-i0033,lmarxen,impresso-newsagencies: FR,True,fr,train
1163,IMP-1900-05-04-a-i0029,lmarxen,impresso-newsagencies: FR,True,fr,train
1164,IMP-1900-05-06-a-i0090,lmarxen,impresso-newsagencies: FR,True,fr,train
1165,IMP-1900-05-11-a-i0024,lmarxen,impresso-newsagencies: FR,True,fr,test
1166,IMP-1900-11-04-a-i0035,lmarxen,impresso-newsagencies: FR,True,fr,train
1167,IMP-1900-11-21-a-i0055,lmarxen,impresso-newsagencies: FR,True,fr,train
1168,IMP-1901-03-16-a-i0026,lmarxen,impresso-newsagencies: FR,True,fr,train
1169,IMP-1901-05-08-a-i0028,lmarxen,impresso-newsagencies: FR,True,fr,train
1170,IMP-1902-05-24-a-i0055,lmarxen,impresso-newsagencies: FR,True,fr,train
1171,IMP-1903-02-20-a-i0043,lmarxen,impresso-newsagencies: FR,True,fr,test
1172,IMP-1903-09-24-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,test
1173,IMP-1904-09-03-a-i0058,lmarxen,impresso-newsagencies: FR,True,fr,train
1174,IMP-1905-02-10-a-i0068,lmarxen,impresso-newsagencies: FR,True,fr,train
1175,IMP-1905-04-01-a-i0073,lmarxen,impresso-newsagencies: FR,True,fr,test
1176,IMP-1905-07-23-a-i0102,lmarxen,impresso-newsagencies: FR,True,fr,dev
1177,IMP-1905-11-22-a-i0076,lmarxen,impresso-newsagencies: FR,True,fr,train
1178,IMP-1906-05-26-a-i0028,lmarxen,impresso-newsagencies: FR,True,fr,test
1179,IMP-1906-10-17-a-i0047,lmarxen,impresso-newsagencies: FR,True,fr,train
1180,IMP-1907-03-05-a-i0032,lmarxen,impresso-newsagencies: FR,True,fr,train
1181,IMP-1907-10-25-a-i0029,lmarxen,impresso-newsagencies: FR,True,fr,train
1182,IMP-1908-04-12-a-i0072,lmarxen,impresso-newsagencies: FR,True,fr,train
1183,IMP-1908-05-08-a-i0030,lmarxen,impresso-newsagencies: FR,True,fr,train
1184,IMP-1908-08-07-a-i0024,lmarxen,impresso-newsagencies: FR,True,fr,dev
1185,IMP-1911-10-03-a-i0095,lmarxen,impresso-newsagencies: FR,True,fr,train
1186,IMP-1912-05-01-a-i0033,lmarxen,impresso-newsagencies: FR,True,fr,train
1187,IMP-1913-07-18-a-i0030,lmarxen,impresso-newsagencies: FR,True,fr,test
1188,IMP-1913-09-16-a-i0025,lmarxen,impresso-newsagencies: FR,True,fr,train
1189,IMP-1915-03-15-a-i0034,lmarxen,impresso-newsagencies: FR,True,fr,test
1190,IMP-1915-07-08-a-i0012,lmarxen,impresso-newsagencies: FR,True,fr,train
1191,IMP-1915-10-12-a-i0011,lmarxen,impresso-newsagencies: FR,True,fr,test
1192,IMP-1916-01-10-a-i0021,lmarxen,impresso-newsagencies: FR,True,fr,train
1193,IMP-1916-11-11-a-i0060,lmarxen,impresso-newsagencies: FR,True,fr,train
1194,IMP-1917-07-12-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,train
1195,IMP-1919-05-30-a-i0025,lmarxen,impresso-newsagencies: FR,True,fr,train
1196,IMP-1919-08-12-a-i0032,lmarxen,impresso-newsagencies: FR,True,fr,test
1197,IMP-1920-02-03-a-i0054,lmarxen,impresso-newsagencies: FR,True,fr,train
1198,IMP-1925-11-05-a-i0026,lmarxen,impresso-newsagencies: FR,True,fr,train
1199,IMP-1930-06-23-a-i0078,lmarxen,impresso-newsagencies: FR,True,fr,train
1200,IMP-1931-07-25-a-i0093,lmarxen,impresso-newsagencies: FR,True,fr,test
1201,IMP-1936-12-02-a-i0033,lmarxen,impresso-newsagencies: FR,True,fr,train
1202,IMP-1940-10-12-a-i0097,lmarxen,impresso-newsagencies: FR,True,fr,dev
1203,IMP-1942-06-25-a-i0087,lmarxen,impresso-newsagencies: FR,True,fr,train
1204,IMP-1942-09-11-a-i0121,lmarxen,impresso-newsagencies: FR,True,fr,train
1205,IMP-1942-12-17-a-i0097,lmarxen,impresso-newsagencies: FR,True,fr,train
1206,IMP-1944-02-16-a-i0111,lmarxen,impresso-newsagencies: FR,True,fr,dev
1207,IMP-1944-09-12-a-i0081,lmarxen,impresso-newsagencies: FR,True,fr,train
1208,IMP-1946-07-06-a-i0148,lmarxen,impresso-newsagencies: FR,True,fr,train
1209,IMP-1946-09-13-a-i0173,lmarxen,impresso-newsagencies: FR,True,fr,train
1210,IMP-1947-04-30-a-i0070,lmarxen,impresso-newsagencies: FR,True,fr,train
1211,IMP-1949-02-04-a-i0155,lmarxen,impresso-newsagencies: FR,True,fr,train
1212,IMP-1950-04-06-a-i0187,lmarxen,impresso-newsagencies: FR,True,fr,train
1213,IMP-1950-11-28-a-i0108,lmarxen,impresso-newsagencies: FR,True,fr,train
1214,IMP-1951-08-18-a-i0230,lmarxen,impresso-newsagencies: FR,True,fr,train
1215,IMP-1952-06-24-a-i0159,lmarxen,impresso-newsagencies: FR,True,fr,test
1216,IMP-1954-05-04-a-i0200,lmarxen,impresso-newsagencies: FR,True,fr,train
1217,IMP-1955-01-18-a-i0157,lmarxen,impresso-newsagencies: FR,True,fr,train
1218,IMP-1957-07-19-a-i0132,lmarxen,impresso-newsagencies: FR,True,fr,train
1219,IMP-1957-07-20-a-i0030,lmarxen,impresso-newsagencies: FR,True,fr,train
1220,IMP-1958-01-17-a-i0218,lmarxen,impresso-newsagencies: FR,True,fr,train
1221,IMP-1958-01-25-a-i0091,lmarxen,impresso-newsagencies: FR,True,fr,train
1222,IMP-1958-02-01-a-i0225,lmarxen,impresso-newsagencies: FR,True,fr,train
1223,IMP-1958-12-16-a-i0179,lmarxen,impresso-newsagencies: FR,True,fr,train
1224,IMP-1958-12-16-a-i0181,lmarxen,impresso-newsagencies: FR,True,fr,train
1225,IMP-1959-03-07-a-i0263,lmarxen,impresso-newsagencies: FR,True,fr,train
1226,IMP-1959-06-26-a-i0095,lmarxen,impresso-newsagencies: FR,True,fr,train
1227,IMP-1959-09-12-a-i0224,lmarxen,impresso-newsagencies: FR,True,fr,test
1228,IMP-1959-09-14-a-i0220,lmarxen,impresso-newsagencies: FR,True,fr,test
1229,IMP-1959-10-03-a-i0288,lmarxen,impresso-newsagencies: FR,True,fr,train
1230,IMP-1960-10-13-a-i0073,lmarxen,impresso-newsagencies: FR,True,fr,train
1231,IMP-1961-10-23-a-i0045,lmarxen,impresso-newsagencies: FR,True,fr,test
1232,IMP-1963-04-25-a-i0093,lmarxen,impresso-newsagencies: FR,True,fr,train
1233,IMP-1963-05-15-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,dev
1234,IMP-1963-08-09-a-i0106,lmarxen,impresso-newsagencies: FR,True,fr,dev
1235,IMP-1964-02-10-a-i0172,lmarxen,impresso-newsagencies: FR,True,fr,train
1236,IMP-1964-04-04-a-i0338,lmarxen,impresso-newsagencies: FR,True,fr,test
1237,IMP-1964-08-26-a-i0256,lmarxen,impresso-newsagencies: FR,True,fr,train
1238,IMP-1964-08-27-a-i0268,lmarxen,impresso-newsagencies: FR,True,fr,train
1239,IMP-1964-08-31-a-i0111,lmarxen,impresso-newsagencies: FR,True,fr,train
