,Document ID,Corpus,Annotator,Inception Project,Finished Annotation,split
938,IMP-1968-12-10-a-i0275,fr,lmarxen,impresso-newsagencies: FR,True,train
939,IMP-1969-10-29-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,dev
940,IMP-1970-03-02-a-i0132,fr,lmarxen,impresso-newsagencies: FR,True,train
941,IMP-1970-07-04-a-i0322,fr,lmarxen,impresso-newsagencies: FR,True,train
942,IMP-1970-08-12-a-i0127,fr,lmarxen,impresso-newsagencies: FR,True,train
943,IMP-1971-01-07-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
944,IMP-1971-06-24-a-i0184,fr,lmarxen,impresso-newsagencies: FR,True,train
945,IMP-1971-12-13-a-i0307,fr,lmarxen,impresso-newsagencies: FR,True,train
946,IMP-1975-07-01-a-i0116,fr,lmarxen,impresso-newsagencies: FR,True,train
947,IMP-1975-09-03-a-i0256,fr,lmarxen,impresso-newsagencies: FR,True,train
948,IMP-1978-01-13-a-i0139,fr,lmarxen,impresso-newsagencies: FR,True,train
949,IMP-1978-10-06-a-i0332,fr,lmarxen,impresso-newsagencies: FR,True,test
950,IMP-1979-03-14-a-i0166,fr,lmarxen,impresso-newsagencies: FR,True,dev
951,IMP-1979-06-13-a-i0293,fr,lmarxen,impresso-newsagencies: FR,True,train
952,IMP-1979-07-24-a-i0096,fr,lmarxen,impresso-newsagencies: FR,True,train
953,IMP-1979-08-06-a-i0135,fr,lmarxen,impresso-newsagencies: FR,True,test
954,IMP-1980-03-07-a-i0001,fr,lmarxen,impresso-newsagencies: FR,True,train
955,IMP-1980-07-16-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,train
956,IMP-1980-07-23-a-i0221,fr,lmarxen,impresso-newsagencies: FR,True,train
957,IMP-1980-12-02-a-i0248,fr,lmarxen,impresso-newsagencies: FR,True,train
958,IMP-1982-01-07-a-i0278,fr,lmarxen,impresso-newsagencies: FR,True,train
959,IMP-1982-05-10-a-i0054,fr,lmarxen,impresso-newsagencies: FR,True,train
960,IMP-1982-12-01-a-i0051,fr,lmarxen,impresso-newsagencies: FR,True,train
961,IMP-1984-10-29-a-i0041,fr,lmarxen,impresso-newsagencies: FR,True,train
962,IMP-1985-06-25-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,test
963,IMP-1985-07-09-a-i0042,fr,lmarxen,impresso-newsagencies: FR,True,dev
964,IMP-1985-07-22-a-i0038,fr,lmarxen,impresso-newsagencies: FR,True,train
965,IMP-1985-10-29-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
966,IMP-1986-06-18-a-i0039,fr,lmarxen,impresso-newsagencies: FR,True,train
967,IMP-1987-07-01-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
968,IMP-1987-07-27-a-i0020,fr,lmarxen,impresso-newsagencies: FR,True,train
969,IMP-1988-10-27-a-i0237,fr,lmarxen,impresso-newsagencies: FR,True,train
970,IMP-1989-06-14-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
971,IMP-1990-03-19-a-i0017,fr,lmarxen,impresso-newsagencies: FR,True,train
972,IMP-1991-11-14-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
973,IMP-1994-01-10-a-i0269,fr,lmarxen,impresso-newsagencies: FR,True,train
974,IMP-1994-05-11-a-i0053,fr,lmarxen,impresso-newsagencies: FR,True,dev
975,IMP-1994-07-21-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
976,IMP-1994-11-22-a-i0252,fr,lmarxen,impresso-newsagencies: FR,True,train
977,IMP-1995-04-21-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
978,IMP-1995-09-22-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,test
979,IMP-1995-11-11-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
980,IMP-1996-02-01-a-i0014,fr,lmarxen,impresso-newsagencies: FR,True,train
981,IMP-1996-02-28-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
982,IMP-1996-07-29-a-i0028,fr,lmarxen,impresso-newsagencies: FR,True,train
983,IMP-1996-09-27-a-i0061,fr,lmarxen,impresso-newsagencies: FR,True,train
984,IMP-1997-03-26-a-i0166,fr,lmarxen,impresso-newsagencies: FR,True,train
985,IMP-1997-10-31-a-i0162,fr,lmarxen,impresso-newsagencies: FR,True,train
986,IMP-1998-11-19-a-i0127,fr,lmarxen,impresso-newsagencies: FR,True,test
987,JDG-1840-01-04-a-i0026,fr,eboros,impresso-newsagencies: FR,True,train
988,JDG-1840-09-19-a-i0012,fr,eboros,impresso-newsagencies: FR,True,train
989,JDG-1841-07-10-a-i0027,fr,eboros,impresso-newsagencies: FR,True,train
990,JDG-1842-10-11-a-i0014,fr,eboros,impresso-newsagencies: FR,True,train
991,JDG-1843-04-07-a-i0023,fr,eboros,impresso-newsagencies: FR,True,train
992,JDG-1843-04-18-a-i0047,fr,eboros,impresso-newsagencies: FR,True,train
993,JDG-1843-12-22-a-i0019,fr,eboros,impresso-newsagencies: FR,True,train
994,JDG-1845-03-11-a-i0009,fr,eboros,impresso-newsagencies: FR,True,train
995,JDG-1845-06-27-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
996,JDG-1846-02-10-a-i0041,fr,eboros,impresso-newsagencies: FR,True,dev
997,JDG-1846-04-03-a-i0039,fr,eboros,impresso-newsagencies: FR,True,train
998,JDG-1846-06-19-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
999,JDG-1848-08-22-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1000,JDG-1849-03-23-a-i0027,fr,eboros,impresso-newsagencies: FR,True,train
1001,JDG-1849-04-06-a-i0025,fr,eboros,impresso-newsagencies: FR,True,train
1002,JDG-1849-06-05-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1003,JDG-1850-09-06-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1004,JDG-1850-10-07-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1005,JDG-1850-11-14-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1006,JDG-1851-03-21-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1007,JDG-1851-05-22-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1008,JDG-1851-07-12-a-i0004,fr,eboros,impresso-newsagencies: FR,True,dev
1009,JDG-1851-08-22-a-i0019,fr,eboros,impresso-newsagencies: FR,True,train
1010,JDG-1851-09-21-a-i0009,fr,eboros,impresso-newsagencies: FR,True,train
1011,JDG-1851-11-18-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1012,JDG-1852-02-04-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1013,JDG-1852-02-18-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1014,JDG-1852-06-01-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1015,JDG-1852-06-20-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1016,JDG-1852-07-27-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1017,JDG-1852-09-18-a-i0006,fr,eboros,impresso-newsagencies: FR,True,test
1018,JDG-1852-12-17-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1019,JDG-1852-12-29-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1020,JDG-1853-02-02-a-i0001,fr,eboros,impresso-newsagencies: FR,True,test
1021,JDG-1853-02-03-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1022,JDG-1853-05-12-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1023,JDG-1853-12-29-a-i0011,fr,eboros,impresso-newsagencies: FR,True,train
1024,JDG-1854-03-22-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1025,JDG-1854-07-08-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1026,JDG-1855-04-20-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1027,JDG-1855-05-24-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1028,JDG-1856-01-09-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1029,JDG-1856-02-28-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1030,JDG-1856-07-04-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1031,JDG-1856-07-26-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1032,JDG-1856-09-03-a-i0008,fr,eboros,impresso-newsagencies: FR,True,train
1033,JDG-1856-09-06-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1034,JDG-1856-12-21-a-i0004,fr,eboros,impresso-newsagencies: FR,True,test
1035,JDG-1857-05-28-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1036,JDG-1857-06-28-a-i0006,fr,eboros,impresso-newsagencies: FR,True,dev
1037,JDG-1857-08-14-a-i0003,fr,eboros,impresso-newsagencies: FR,True,dev
1038,JDG-1857-09-01-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1039,JDG-1857-09-04-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1040,JDG-1857-09-08-a-i0008,fr,eboros,impresso-newsagencies: FR,True,train
1041,JDG-1857-10-31-a-i0005,fr,eboros,impresso-newsagencies: FR,True,dev
1042,JDG-1858-08-11-a-i0067,fr,eboros,impresso-newsagencies: FR,True,train
1043,JDG-1858-09-14-a-i0015,fr,eboros,impresso-newsagencies: FR,True,dev
1044,JDG-1859-01-27-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1045,JDG-1859-02-02-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1046,JDG-1859-05-02-a-i0001,fr,eboros,impresso-newsagencies: FR,True,test
1047,JDG-1859-05-15-a-i0015,fr,eboros,impresso-newsagencies: FR,True,train
1048,JDG-1860-01-31-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1049,JDG-1861-04-21-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1050,JDG-1861-12-24-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1051,JDG-1862-01-11-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1052,JDG-1862-03-25-a-i0005,fr,eboros,impresso-newsagencies: FR,True,dev
1053,JDG-1862-12-02-a-i0009,fr,eboros,impresso-newsagencies: FR,True,train
1054,JDG-1863-05-28-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1055,JDG-1864-02-23-a-i0015,fr,eboros,impresso-newsagencies: FR,True,train
1056,JDG-1864-03-01-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1057,JDG-1864-04-01-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1058,JDG-1865-02-25-a-i0015,fr,eboros,impresso-newsagencies: FR,True,train
1059,JDG-1865-04-25-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1060,JDG-1865-06-30-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1061,JDG-1865-08-17-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1062,JDG-1865-08-30-a-i0021,fr,eboros,impresso-newsagencies: FR,True,train
1063,JDG-1865-09-01-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1064,JDG-1866-01-06-a-i0033,fr,eboros,impresso-newsagencies: FR,True,train
1065,JDG-1866-04-20-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1066,JDG-1866-04-20-a-i0047,fr,eboros,impresso-newsagencies: FR,True,train
1067,JDG-1866-11-04-a-i0022,fr,eboros,impresso-newsagencies: FR,True,train
1068,JDG-1868-02-25-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1069,JDG-1868-03-10-a-i0001,fr,eboros,impresso-newsagencies: FR,True,dev
1070,JDG-1868-03-15-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1071,JDG-1869-02-05-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1072,JDG-1869-06-05-a-i0023,fr,eboros,impresso-newsagencies: FR,True,train
1073,JDG-1872-05-02-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1074,JDG-1872-10-06-a-i0044,fr,eboros,impresso-newsagencies: FR,True,train
1075,JDG-1872-12-18-a-i0044,fr,eboros,impresso-newsagencies: FR,True,dev
1076,JDG-1873-03-22-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1077,JDG-1874-06-14-a-i0032,fr,eboros,impresso-newsagencies: FR,True,train
1078,JDG-1874-07-25-a-i0032,fr,eboros,impresso-newsagencies: FR,True,dev
1079,JDG-1876-08-22-a-i0046,fr,eboros,impresso-newsagencies: FR,True,train
1080,JDG-1876-12-19-a-i0027,fr,eboros,impresso-newsagencies: FR,True,train
1081,JDG-1877-02-22-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1082,JDG-1877-03-30-a-i0033,fr,eboros,impresso-newsagencies: FR,True,dev
1083,JDG-1877-05-22-a-i0011,fr,eboros,impresso-newsagencies: FR,True,train
1084,JDG-1877-10-20-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1085,JDG-1877-11-09-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1086,JDG-1879-07-31-a-i0060,fr,eboros,impresso-newsagencies: FR,True,train
1087,JDG-1880-06-13-a-i0036,fr,eboros,impresso-newsagencies: FR,True,train
1088,JDG-1881-01-09-a-i0013,fr,eboros,impresso-newsagencies: FR,True,train
1089,JDG-1881-06-22-a-i0032,fr,eboros,impresso-newsagencies: FR,True,train
1090,JDG-1882-09-17-a-i0014,fr,eboros,impresso-newsagencies: FR,True,train
1091,JDG-1883-04-24-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1092,JDG-1884-01-17-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1093,JDG-1884-03-14-a-i0005,fr,eboros,impresso-newsagencies: FR,True,train
1094,JDG-1884-03-15-a-i0040,fr,eboros,impresso-newsagencies: FR,True,dev
1095,JDG-1884-05-03-a-i0029,fr,eboros,impresso-newsagencies: FR,True,train
1096,JDG-1884-10-10-a-i0030,fr,eboros,impresso-newsagencies: FR,True,train
1097,JDG-1885-09-05-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1098,JDG-1885-11-01-a-i0021,fr,eboros,impresso-newsagencies: FR,True,test
1099,JDG-1885-11-18-a-i0008,fr,eboros,impresso-newsagencies: FR,True,train
1100,JDG-1886-01-12-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1101,JDG-1886-07-21-a-i0036,fr,eboros,impresso-newsagencies: FR,True,train
1102,JDG-1887-09-15-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1103,JDG-1888-08-09-a-i0017,fr,eboros,impresso-newsagencies: FR,True,train
1104,JDG-1888-08-19-a-i0012,fr,eboros,impresso-newsagencies: FR,True,test
1105,JDG-1888-08-19-a-i0033,fr,eboros,impresso-newsagencies: FR,True,train
1106,JDG-1888-08-25-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1107,JDG-1888-11-08-a-i0009,fr,eboros,impresso-newsagencies: FR,True,dev
1108,JDG-1889-01-22-a-i0004,fr,eboros,impresso-newsagencies: FR,True,train
1109,JDG-1889-05-28-a-i0025,fr,eboros,impresso-newsagencies: FR,True,train
1110,JDG-1890-11-09-a-i0004,fr,eboros,impresso-newsagencies: FR,True,dev
1111,JDG-1890-12-24-a-i0023,fr,eboros,impresso-newsagencies: FR,True,train
1112,JDG-1892-06-16-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1113,JDG-1892-09-24-a-i0032,fr,eboros,impresso-newsagencies: FR,True,train
1114,JDG-1892-11-04-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1115,JDG-1893-09-10-a-i0030,fr,eboros,impresso-newsagencies: FR,True,train
1116,JDG-1895-02-12-a-i0037,fr,eboros,impresso-newsagencies: FR,True,test
1117,JDG-1896-02-18-a-i0029,fr,eboros,impresso-newsagencies: FR,True,train
1118,JDG-1897-06-20-a-i0030,fr,eboros,impresso-newsagencies: FR,True,train
1119,JDG-1898-01-19-a-i0044,fr,eboros,impresso-newsagencies: FR,True,dev
1120,JDG-1898-10-20-a-i0007,fr,eboros,impresso-newsagencies: FR,True,train
1121,JDG-1899-03-09-a-i0041,fr,eboros,impresso-newsagencies: FR,True,train
1122,JDG-1899-11-28-a-i0063,fr,eboros,impresso-newsagencies: FR,True,train
1123,JDG-1900-06-13-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1124,JDG-1901-05-23-a-i0050,fr,eboros,impresso-newsagencies: FR,True,train
1125,JDG-1901-06-18-a-i0019,fr,eboros,impresso-newsagencies: FR,True,train
1126,JDG-1902-01-05-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1127,JDG-1902-02-18-a-i0049,fr,eboros,impresso-newsagencies: FR,True,train
1128,JDG-1902-05-15-a-i0047,fr,eboros,impresso-newsagencies: FR,True,train
1129,JDG-1902-07-18-a-i0086,fr,eboros,impresso-newsagencies: FR,True,test
1130,JDG-1905-08-24-a-i0031,fr,eboros,impresso-newsagencies: FR,True,train
1131,JDG-1906-07-24-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1132,JDG-1906-10-23-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1133,JDG-1907-07-20-a-i0045,fr,eboros,impresso-newsagencies: FR,True,train
1134,JDG-1908-02-13-a-i0012,fr,eboros,impresso-newsagencies: FR,True,train
1135,JDG-1908-12-01-a-i0023,fr,eboros,impresso-newsagencies: FR,True,train
1136,JDG-1910-08-05-a-i0068,fr,eboros,impresso-newsagencies: FR,True,train
1137,JDG-1912-09-11-a-i0062,fr,eboros,impresso-newsagencies: FR,True,dev
1138,JDG-1913-12-31-a-i0041,fr,eboros,impresso-newsagencies: FR,True,train
1139,JDG-1914-09-04-a-i0022,fr,eboros,impresso-newsagencies: FR,True,test
1140,JDG-1915-01-19-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1141,JDG-1915-03-08-a-i0023,fr,eboros,impresso-newsagencies: FR,True,dev
1142,JDG-1915-08-27-a-i0013,fr,eboros,impresso-newsagencies: FR,True,train
1143,JDG-1915-10-16-a-i0039,fr,eboros,impresso-newsagencies: FR,True,train
1144,JDG-1915-12-23-a-i0043,fr,eboros,impresso-newsagencies: FR,True,train
1145,JDG-1915-12-31-a-i0013,fr,eboros,impresso-newsagencies: FR,True,test
1146,JDG-1916-04-27-a-i0021,fr,eboros,impresso-newsagencies: FR,True,train
1147,JDG-1916-06-19-a-i0029,fr,eboros,impresso-newsagencies: FR,True,train
1148,JDG-1916-08-03-a-i0039,fr,eboros,impresso-newsagencies: FR,True,train
1149,JDG-1916-09-10-a-i0025,fr,eboros,impresso-newsagencies: FR,True,test
1150,JDG-1921-10-08-a-i0003,fr,eboros,impresso-newsagencies: FR,True,train
1151,JDG-1921-11-02-a-i0036,fr,eboros,impresso-newsagencies: FR,True,train
1152,JDG-1924-02-01-a-i0019,fr,eboros,impresso-newsagencies: FR,True,train
1153,JDG-1924-09-06-a-i0072,fr,eboros,impresso-newsagencies: FR,True,test
1154,JDG-1924-10-26-a-i0039,fr,eboros,impresso-newsagencies: FR,True,train
1155,JDG-1924-11-08-a-i0049,fr,eboros,impresso-newsagencies: FR,True,train
1156,JDG-1924-11-29-a-i0033,fr,eboros,impresso-newsagencies: FR,True,train
1157,JDG-1924-12-19-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1158,JDG-1926-01-16-a-i0102,fr,eboros,impresso-newsagencies: FR,True,train
1159,JDG-1926-02-14-a-i0071,fr,eboros,impresso-newsagencies: FR,True,dev
1160,JDG-1926-03-03-a-i0115,fr,eboros,impresso-newsagencies: FR,True,train
1161,JDG-1926-03-10-a-i0113,fr,eboros,impresso-newsagencies: FR,True,train
1162,JDG-1928-02-19-a-i0108,fr,eboros,impresso-newsagencies: FR,True,train
1163,JDG-1932-08-10-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1164,JDG-1937-10-20-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1165,JDG-1938-04-21-a-i0024,fr,eboros,impresso-newsagencies: FR,True,train
1166,JDG-1938-04-22-a-i0125,fr,eboros,impresso-newsagencies: FR,True,train
1167,JDG-1938-05-31-a-i0089,fr,eboros,impresso-newsagencies: FR,True,train
1168,JDG-1940-05-29-a-i0075,fr,eboros,impresso-newsagencies: FR,True,train
1169,JDG-1942-04-29-a-i0025,fr,eboros,impresso-newsagencies: FR,True,test
1170,JDG-1942-11-13-a-i0019,fr,eboros,impresso-newsagencies: FR,True,train
1171,JDG-1943-11-03-a-i0097,fr,eboros,impresso-newsagencies: FR,True,train
1172,JDG-1943-11-06-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1173,JDG-1944-01-03-a-i0018,fr,eboros,impresso-newsagencies: FR,True,test
1174,JDG-1944-12-23-a-i0114,fr,eboros,impresso-newsagencies: FR,True,train
1175,JDG-1945-04-25-a-i0077,fr,eboros,impresso-newsagencies: FR,True,train
1176,JDG-1945-08-30-a-i0076,fr,eboros,impresso-newsagencies: FR,True,train
1177,JDG-1946-11-23-a-i0128,fr,eboros,impresso-newsagencies: FR,True,train
1178,JDG-1947-03-14-a-i0006,fr,eboros,impresso-newsagencies: FR,True,train
1179,JDG-1950-04-15-a-i0167,fr,eboros,impresso-newsagencies: FR,True,dev
1180,JDG-1950-12-19-a-i0025,fr,eboros,impresso-newsagencies: FR,True,train
1181,JDG-1951-07-12-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1182,JDG-1952-11-18-a-i0026,fr,eboros,impresso-newsagencies: FR,True,train
1183,JDG-1953-08-12-a-i0044,fr,eboros,impresso-newsagencies: FR,True,train
1184,JDG-1954-06-25-a-i0011,fr,eboros,impresso-newsagencies: FR,True,train
1185,JDG-1954-07-10-a-i0014,fr,eboros,impresso-newsagencies: FR,True,train
1186,JDG-1954-12-29-a-i0130,fr,eboros,impresso-newsagencies: FR,True,train
1187,JDG-1955-06-01-a-i0136,fr,eboros,impresso-newsagencies: FR,True,test
1188,JDG-1955-06-02-a-i0155,fr,eboros,impresso-newsagencies: FR,True,train
1189,JDG-1956-06-12-a-i0080,fr,eboros,impresso-newsagencies: FR,True,train
1190,JDG-1956-09-07-a-i0022,fr,eboros,impresso-newsagencies: FR,True,train
1191,JDG-1956-12-14-a-i0035,fr,eboros,impresso-newsagencies: FR,True,train
1192,JDG-1957-04-12-a-i0104,fr,eboros,impresso-newsagencies: FR,True,train
1193,JDG-1957-07-31-a-i0117,fr,eboros,impresso-newsagencies: FR,True,train
1194,JDG-1957-09-02-a-i0113,fr,eboros,impresso-newsagencies: FR,True,train
1195,JDG-1958-09-09-a-i0069,fr,eboros,impresso-newsagencies: FR,True,train
1196,JDG-1958-12-26-a-i0134,fr,eboros,impresso-newsagencies: FR,True,train
1197,JDG-1959-05-19-a-i0054,fr,eboros,impresso-newsagencies: FR,True,test
1198,JDG-1959-06-22-a-i0034,fr,eboros,impresso-newsagencies: FR,True,train
1199,JDG-1959-08-22-a-i0157,fr,eboros,impresso-newsagencies: FR,True,train
1200,JDG-1959-10-03-a-i0070,fr,eboros,impresso-newsagencies: FR,True,train
1201,JDG-1960-06-20-a-i0013,fr,eboros,impresso-newsagencies: FR,True,train
1202,JDG-1960-09-20-a-i0098,fr,eboros,impresso-newsagencies: FR,True,train
1203,JDG-1961-08-08-a-i0122,fr,eboros,impresso-newsagencies: FR,True,train
1204,JDG-1961-10-04-a-i0001,fr,eboros,impresso-newsagencies: FR,True,dev
1205,JDG-1961-10-13-a-i0155,fr,eboros,impresso-newsagencies: FR,True,train
1206,JDG-1962-03-06-a-i0047,fr,eboros,impresso-newsagencies: FR,True,train
1207,JDG-1962-03-24-a-i0011,fr,eboros,impresso-newsagencies: FR,True,train
1208,JDG-1962-08-06-a-i0022,fr,eboros,impresso-newsagencies: FR,True,train
1209,JDG-1962-10-27-a-i0154,fr,eboros,impresso-newsagencies: FR,True,train
1210,JDG-1962-11-16-a-i0139,fr,eboros,impresso-newsagencies: FR,True,train
1211,JDG-1965-05-28-a-i0114,fr,eboros,impresso-newsagencies: FR,True,train
1212,JDG-1966-09-15-a-i0028,fr,eboros,impresso-newsagencies: FR,True,train
1213,JDG-1967-01-13-a-i0011,fr,eboros,impresso-newsagencies: FR,True,train
1214,JDG-1967-03-08-a-i0019,fr,eboros,impresso-newsagencies: FR,True,dev
1215,JDG-1967-04-22-a-i0197,fr,eboros,impresso-newsagencies: FR,True,train
1216,JDG-1967-08-02-a-i0130,fr,eboros,impresso-newsagencies: FR,True,train
1217,JDG-1967-10-27-a-i0168,fr,eboros,impresso-newsagencies: FR,True,train
1218,JDG-1967-11-02-a-i0016,fr,eboros,impresso-newsagencies: FR,True,train
1219,JDG-1969-07-17-a-i0132,fr,eboros,impresso-newsagencies: FR,True,train
1220,JDG-1969-08-12-a-i0036,fr,eboros,impresso-newsagencies: FR,True,train
1221,JDG-1970-04-28-a-i0057,fr,eboros,impresso-newsagencies: FR,True,train
1222,JDG-1970-12-01-a-i0032,fr,eboros,impresso-newsagencies: FR,True,test
1223,JDG-1970-12-01-a-i0159,fr,eboros,impresso-newsagencies: FR,True,train
1224,JDG-1971-05-05-a-i0028,fr,eboros,impresso-newsagencies: FR,True,train
1225,JDG-1971-07-15-a-i0071,fr,eboros,impresso-newsagencies: FR,True,dev
1226,JDG-1972-03-08-a-i0029,fr,eboros,impresso-newsagencies: FR,True,train
1227,JDG-1972-06-20-a-i0158,fr,eboros,impresso-newsagencies: FR,True,train
1228,JDG-1972-09-09-a-i0012,fr,eboros,impresso-newsagencies: FR,True,train
1229,JDG-1973-09-24-a-i0048,fr,eboros,impresso-newsagencies: FR,True,train
1230,JDG-1974-02-05-a-i0037,fr,eboros,impresso-newsagencies: FR,True,train
1231,JDG-1974-08-08-a-i0114,fr,eboros,impresso-newsagencies: FR,True,train
1232,JDG-1974-08-24-a-i0027,fr,eboros,impresso-newsagencies: FR,True,train
1233,JDG-1974-10-15-a-i0136,fr,eboros,impresso-newsagencies: FR,True,train
1234,JDG-1975-12-16-a-i0010,fr,eboros,impresso-newsagencies: FR,True,train
1235,JDG-1976-06-04-a-i0056,fr,eboros,impresso-newsagencies: FR,True,train
1236,JDG-1977-02-25-a-i0151,fr,eboros,impresso-newsagencies: FR,True,test
1237,JDG-1978-07-05-a-i0141,fr,eboros,impresso-newsagencies: FR,True,train
1238,JDG-1978-11-25-a-i0095,fr,eboros,impresso-newsagencies: FR,True,dev
1239,JDG-1979-02-23-a-i0044,fr,eboros,impresso-newsagencies: FR,True,train
1240,JDG-1980-07-05-a-i0074,fr,eboros,impresso-newsagencies: FR,True,train
1241,JDG-1980-07-19-a-i0031,fr,eboros,impresso-newsagencies: FR,True,train
1242,JDG-1980-12-20-a-i0115,fr,eboros,impresso-newsagencies: FR,True,test
1243,JDG-1981-07-04-a-i0020,fr,eboros,impresso-newsagencies: FR,True,train
1244,JDG-1981-10-14-a-i0131,fr,eboros,impresso-newsagencies: FR,True,train
1245,JDG-1982-04-19-a-i0096,fr,eboros,impresso-newsagencies: FR,True,train
1246,JDG-1982-10-09-a-i0022,fr,eboros,impresso-newsagencies: FR,True,train
1247,JDG-1983-07-27-a-i0073,fr,eboros,impresso-newsagencies: FR,True,train
1248,JDG-1984-01-23-a-i0057,fr,eboros,impresso-newsagencies: FR,True,train
1249,JDG-1984-03-19-a-i0043,fr,eboros,impresso-newsagencies: FR,True,train
1250,JDG-1984-04-28-a-i0052,fr,eboros,impresso-newsagencies: FR,True,train
1251,JDG-1984-10-24-a-i0064,fr,eboros,impresso-newsagencies: FR,True,train
1252,JDG-1986-04-16-a-i0166,fr,eboros,impresso-newsagencies: FR,True,train
1253,JDG-1986-05-20-a-i0038,fr,eboros,impresso-newsagencies: FR,True,train
